Class,Title,Instructor,Cr Hrs,Type,Enroll,Limit,Bld,Room,Day,Start,Stop,Unit Dept,Start Mtg Dt,End Mtg Dt,Session ID,Session Desc,Session Start Dt,Session End Dt,School Drop Dt,Last Reg Dt,Eligible Grade Dt,Last Drop w/o W Dt,Last Drop with W Dt,XRG,Non XRG
HUB CC128 A1,Belonging Cc,Collins,0,Experience,0,12,,,Fri,2:30 PM,4:15 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB CC128 A1,Belonging Cc,Johnson,,,,,,,,,,,,,,,,,,,,,,0,0
HUB CC128 B1,Belonging Cc,Johnson,0,Experience,0,12,,,Fri,2:30 PM,4:15 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB CC128 C1,Belonging Cc,Lee,0,Experience,0,15,,,Thu,3:30 PM,5:15 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB CC128 D1,Belonging Cc,Solworth,0,Experience,0,15,,,Tue,3:30 PM,4:45 PM,,09/07/2021,12/07/2021,,,,,,,,,,0,0
HUB CC128 D1,Belonging Cc,Harris,,,,,,,,,,,,,,,,,,,,,,0,0
HUB CC131 A1,North End Cc,Pasto,0,Experience,0,7,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB CC133 A1,Individ&Arts Cc,Furman,0,Experience,0,20,,,Tue,3:30 PM,4:45 PM,,09/07/2021,12/07/2021,,,,,,,,,,0,0
HUB CC135 A1,Gh Culture 1 Cc,Webb,0,Experience,0,25,,,Mon,4:40 PM,5:30 PM,,09/13/2021,12/06/2021,,,,,,,,,,0,0
HUB CC135 B1,Gh Culture 1 Cc,Webb,0,Experience,0,25,,,Fri,3:35 PM,4:25 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB CC136 A1,Gh Culture 2 Cc,Webb,0,Experience,0,25,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB CC163 A1,Projects Cc,Sims,0,Experience,0,20,,,Tue,3:30 PM,4:45 PM,,09/07/2021,12/07/2021,,,,,,,,,,0,0
HUB CC193 A1,DISPLACEMENT1CC,Lazetic,0,Experience,0,20,,,Thu,3:30 PM,5:15 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB CC193 A1,DISPLACEMENT1CC,Hoffman,,,,,,,,,,,,,,,,,,,,,,0,0
HUB CC193 A1,DISPLACEMENT1CC,Staff,,,,,,,,,,,,,,,,,,,,,,0,0
HUB CC193 A1,DISPLACEMENT1CC,Staff,,,,,,,,,,,,,,,,,,,,,,0,0
HUB CC280 A1,Rsrch Cmmnty Cc,Johnson,0,Experience,0,15,,,Thu,2:00 PM,3:15 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB FY101 T1,First Yr Exp Cc,Staff,0,Experience,0,18,,,Mon,2:30 PM,3:20 PM,,09/13/2021,12/06/2021,,,,,,,,,,0,0
HUB FY101 T2,First Yr Exp Cc,Staff,0,Experience,0,18,,,Tue,3:35 PM,4:25 PM,,09/07/2021,12/07/2021,,,,,,,,,,0,0
HUB FY101 T3,First Yr Exp Cc,Staff,0,Experience,0,18,,,Thu,11:15 AM,12:05 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB FY101 T4,First Yr Exp Cc,Staff,0,Experience,0,18,,,Thu,3:35 PM,4:25 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB FY101 T5,First Yr Exp Cc,Staff,0,Experience,0,18,,,Fri,1:25 PM,2:15 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB FY101 W1,First Yr Exp Cc,Staff,0,Experience,0,18,,,Thu,11:15 AM,12:05 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB FY101 W2,First Yr Exp Cc,Staff,0,Experience,0,18,,,Fri,1:25 PM,2:15 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB SA220EMP,Cultrs in Cntxt,,0,Independent,0,999,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EDP,Sa Internship,,0,Experience,0,999,,,Arranged,,,36686,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EGN,Sa Internship,,0,Experience,0,999,,,Arranged,,,36691,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EHW,Sa Internship,,0,Experience,0,999,,,Arranged,,,36687,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330ELP,Sa Internship,,0,Experience,0,999,,,Arranged,,,36673,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EMP,Sa Internship,,0,Experience,0,999,,,Arranged,,,36671,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EPM,Sa Internship,,0,Experience,0,999,,,Arranged,,,36677,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EPP,Sa Internship,,0,Experience,0,999,,,Arranged,,,36677,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EPV,Sa Internship,,0,Experience,0,999,,,Arranged,,,36675,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330ERL,Sa Internship,,0,Experience,0,999,,,Arranged,,,36696,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330ESD,Sa Internship,,0,Experience,0,999,,,Arranged,,,36678,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330ESH,Sa Internship,,0,Experience,0,999,,,Arranged,,,36683,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EWJ,Sa Internship,,0,Experience,0,999,,,Arranged,,,36680,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB SA330EWP,Sa Internship,,0,Experience,0,999,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB XC410 A1,Xcchallengewin,Williams,4,Independent,0,30,,,Fri,11:15 AM,2:00 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB XC420 A1,Xcchallengedme,Anastasi,4,Independent,0,25,,,Fri,11:15 AM,2:00 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB XC420 A1,Xcchallengedme,Berlin,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC420 B1,Xcchallengedme,Jay,4,Independent,0,25,,,Thu,3:30 PM,6:15 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB XC420 B1,Xcchallengedme,Vandenberg,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC433 A1,Xcchallengeosc,Weintraub,4,Independent,0,25,,,Mon,2:30 PM,5:15 PM,,09/13/2021,12/06/2021,,,,,,,,,,0,0
HUB XC433 A1,Xcchallengeosc,Myers,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC433 B1,Xcchallengeosc,Genovese,4,Independent,0,25,,,Tue,12:30 PM,3:15 PM,,09/07/2021,12/07/2021,,,,,,,,,,0,0
HUB XC433 B1,Xcchallengeosc,Renstrom,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC433 C1,Xcchallengeosc,Kinraide,4,Independent,0,25,,,"Tue,Thu",11:00 AM,12:15 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB XC433 C1,Xcchallengeosc,Andres,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC433 D1,Xcchallengeosc,Blumenthal,4,Independent,0,25,,,Thu,9:30 AM,12:15 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
HUB XC433 D1,Xcchallengeosc,Hibbard,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC433 E1,Xcchallengeosc,Clarke,4,Independent,0,25,,,Fri,11:15 AM,2:00 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB XC433 E1,Xcchallengeosc,Parnami,,,,,,,,,,,,,,,,,,,,,,0,0
HUB XC433 H1,Xcchallengeosc,,4,Independent,0,0,,,,,,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB XC433 I1,Xcchallengeosc,,4,Independent,0,0,,,,,,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB XC433 J1,Xcchallengeosc,,4,Independent,0,0,,,,,,,09/03/2021,12/10/2021,,,,,,,,,,0,0
HUB XC433EA1,Xc Challenge,,4,Independent,0,999,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB XC433EWP,Xc Challenge,,4,Independent,0,999,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
HUB XC475 A1,Sparkfellowship,Cranmer,4,Independent,0,40,,,Mon,2:30 PM,5:15 PM,,09/13/2021,12/06/2021,,,,,,,,,,0,0
HUB XC475 A1,Sparkfellowship,Grady,,,,,,,,,,,,,,,,,,,,,,0,0
KHC AN103 A1,Animals Humans,Shipton,4,Independent,0,12,,,"Tue,Thu",3:30 PM,4:45 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
KHC EK104 A1,Music&Stemcntxt,Kotiuga,4,Independent,0,12,,,"Mon,Wed,Fri",2:30 PM,3:20 PM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
KHC EN104 A1,Literary Bio,Bernstein,4,Independent,0,12,,,"Tue,Thu",3:30 PM,4:45 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
KHC HC301 A1,Glbl Chlnges 1,Phillips,4,Lecture,0,125,,,"Tue,Thu",9:30 AM,10:45 AM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
KHC HC301 B1,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Mon,3:35 PM,4:25 PM,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC301 B2,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Mon,4:40 PM,5:30 PM,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC301 B3,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Tue,3:35 PM,4:25 PM,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC301 B4,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Wed,3:35 PM,4:25 PM,,09/08/2021,12/08/2021,,,,,,,,,,0,0
KHC HC301 B5,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Wed,3:35 PM,4:25 PM,,09/08/2021,12/08/2021,,,,,,,,,,0,0
KHC HC301 B6,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Thu,12:20 PM,1:10 PM,,09/02/2021,12/09/2021,,,,,,,,,,0,0
KHC HC301 B6,Glbl Chlnges 1,Crawford,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC301 B6,Glbl Chlnges 1,Henchman,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC301 B7,Glbl Chlnges 1,Phillips,0,Discussion,0,18,,,Fri,11:15 AM,12:05 PM,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC401 A1,Prcss of Dscvry,Kaufman,4,Independent,0,35,,,Thu,3:30 PM,6:15 PM,24204,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC401 A1,Prcss of Dscvry,Craciun,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC401 A1,Prcss of Dscvry,Scaramelli,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC401 A2,Prcss of Dscvry,Davis,4,Independent,0,35,,,Wed,8:00 AM,10:45 AM,20214,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC401 A2,Prcss of Dscvry,McEvoy,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC401 A2,Prcss of Dscvry,Battenfeld,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC401 A3,Prcss of Dscvry,Godley,4,Independent,0,35,,,Fri,11:15 AM,2:00 PM,24204,09/03/2021,12/10/2021,,,,,,,,,,0,0
KHC HC401 A3,Prcss of Dscvry,Doerrer,,,,,,,,,,,,,,,,,,,,,,0,0
KHC HC451 A1,Proposal Wrkshp,Staff,2,Independent,0,15,,,Mon,3:35 PM,4:25 PM,,09/13/2021,12/06/2021,,,,,,,,,,0,0
KHC HC451 B1,Proposal Wrkshp,Staff,2,Independent,0,15,,,Mon,11:15 AM,12:05 PM,,09/13/2021,12/06/2021,,,,,,,,,,0,0
KHC HC451 C1,Proposal Wrkshp,Staff,2,Independent,0,15,,,Fri,9:05 AM,9:55 AM,,09/03/2021,12/10/2021,,,,,,,,,,0,0
KHC HC451 D1,Proposal Wrkshp,Staff,2,Independent,0,15,,,Wed,11:15 AM,12:05 PM,,09/08/2021,12/08/2021,,,,,,,,,,0,0
KHC HC451 E1,Proposal Wrkshp,Staff,2,Independent,0,15,,,Tue,3:35 PM,4:25 PM,,09/07/2021,12/07/2021,,,,,,,,,,0,0
KHC HC451 F1,Proposal Wrkshp,Staff,2,Independent,0,10,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC501 A1,Works & Lives,Kramer,2,Independent,0,23,,,Mon,10:10 AM,11:55 AM,20207,09/13/2021,12/06/2021,,,,,,,,,,0,0
KHC HC501 A2,Works & Lives,Lahav,2,Independent,0,23,,,Tue,9:00 AM,10:45 AM,35150,09/07/2021,12/07/2021,,,,,,,,,,0,0
KHC HC501 A3,Works & Lives,McCluskey,2,Independent,0,23,,,Thu,1:30 PM,3:15 PM,20219,09/02/2021,12/09/2021,,,,,,,,,,0,0
KHC HC501 A4,Works & Lives,Hansen,2,Independent,0,23,,,Wed,12:20 PM,2:05 PM,20219,09/08/2021,12/08/2021,,,,,,,,,,0,0
KHC HC501 A5,Works & Lives,Panszczyk,2,Independent,0,23,,,Wed,10:10 AM,11:55 AM,20207,09/08/2021,12/08/2021,,,,,,,,,,0,0
KHC HC503 A1,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A2,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,57040,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A3,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,22235,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A4,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,37203,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A5,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20214,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A6,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,37040,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A7,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20212,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A8,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20226,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 A9,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20214,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B1,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20226,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B2,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20211,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B3,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20215,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B4,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20202,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B5,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20217,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B6,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20223,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B7,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,35203,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B8,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20211,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 B9,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20221,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C1,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20216,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C2,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,22235,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C3,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,37201,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C4,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20202,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C5,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,21201,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C6,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,22230,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C7,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20212,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C8,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 C9,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,24204,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D1,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,35202,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D2,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20208,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D3,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,37203,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D4,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20218,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D5,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20226,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D6,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,24204,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D7,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20214,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D8,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20202,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 D9,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20208,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E1,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,44260,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E2,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,20214,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E3,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,44260,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E4,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,44040,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E5,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,44260,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E6,KEYSTONE_1,Staff,2,Directed Study,0,5,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E7,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 E8,KEYSTONE_1,,2,Directed Study,0,0,,,,,,20205,,,,,,,,,,,,0,0
KHC HC503 E9,KEYSTONE_1,,2,Directed Study,0,0,,,,,,20205,,,,,,,,,,,,0,0
KHC HC503 F1,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F2,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F3,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F4,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F5,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F6,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F7,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F8,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 F9,KEYSTONE_1,TBA,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G1,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G2,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G3,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G4,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G5,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G6,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G7,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G8,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 G9,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H1,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H2,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H3,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H4,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H5,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H6,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H7,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H8,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 H9,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I1,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I2,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I3,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I4,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I5,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I6,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I7,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I8,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 I9,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J1,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J2,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J3,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J4,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J5,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J6,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J7,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J8,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 J9,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 K1,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 K2,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
KHC HC503 K3,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 K4,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 K5,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 K6,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
KHC HC503 K7,KEYSTONE_1,,2,Directed Study,0,5,,,Arranged,,,20205,09/02/2021,12/10/2021,,,,,,,,,,0,0
